cell_id,count,mean,std,min,25%,50%,75%,max
4727,22.0,1.7272727272727273,0.8827348295047495,1.0,1.0,1.5,2.0,4.0
4728,16.0,2.0,1.0327955589886444,1.0,1.0,2.0,2.25,4.0
4729,18.0,1.8888888888888888,1.0226199851298272,1.0,1.0,2.0,2.0,4.0
4730,20.0,1.9,0.8522416262267904,1.0,1.0,2.0,3.0,3.0
4731,20.0,1.55,0.6863327411532598,1.0,1.0,1.0,2.0,3.0
4732,18.0,2.1666666666666665,1.2485285456935957,1.0,1.0,2.0,3.0,6.0
4733,20.0,1.8,0.894427190999916,1.0,1.0,2.0,2.0,4.0
4734,18.0,1.6111111111111112,0.6978023391872251,1.0,1.0,1.5,2.0,3.0
4735,19.0,1.631578947368421,0.8306975860878395,1.0,1.0,1.0,2.0,4.0
4736,20.0,1.75,0.910465468000326,1.0,1.0,1.5,2.0,4.0
4737,16.0,2.125,0.9574271077563381,1.0,1.0,2.0,3.0,4.0
4738,20.0,2.2,1.2814465510343749,1.0,1.75,2.0,2.0,6.0
4739,18.0,2.111111111111111,1.0226199851298272,1.0,1.0,2.0,3.0,4.0
4740,16.0,2.75,1.4832396974191326,1.0,2.0,3.0,3.0,7.0
4741,17.0,1.8823529411764706,0.9926198253344827,1.0,1.0,2.0,3.0,4.0
4742,22.0,1.9545454545454546,1.4631106043948423,1.0,1.0,1.0,2.75,7.0
4743,21.0,2.2857142857142856,1.4192553379451192,1.0,1.0,2.0,3.0,6.0
4744,21.0,2.9047619047619047,1.6402671094904606,1.0,1.0,3.0,4.0,6.0
4745,21.0,2.5714285714285716,1.0757057484009542,1.0,2.0,3.0,3.0,5.0
4746,20.0,2.5,1.6383560438182505,1.0,1.0,2.5,3.0,7.0
4747,23.0,2.8260869565217392,1.874522337048791,1.0,1.0,3.0,4.0,8.0
4748,21.0,2.9047619047619047,1.7292993351285917,1.0,1.0,2.0,5.0,6.0
4749,19.0,2.9473684210526314,1.9853262874994269,1.0,1.5,3.0,4.0,9.0
4750,21.0,2.9047619047619047,1.868281614338746,1.0,2.0,2.0,4.0,7.0
4751,22.0,2.6363636363636362,1.6196841122196093,1.0,1.25,2.0,3.75,7.0
4752,20.0,2.3,1.1742858972247998,1.0,1.0,2.0,3.0,4.0
4753,20.0,2.85,1.5652475842498528,1.0,2.0,2.0,4.0,6.0
4754,23.0,2.869565217391304,1.1403487435504087,1.0,2.0,3.0,4.0,5.0
4755,23.0,3.4347826086956523,2.232529893040664,1.0,2.0,3.0,5.0,9.0
4756,22.0,3.3181818181818183,2.0790648913660257,1.0,1.0,4.0,4.75,8.0
4757,21.0,3.0,1.8439088914585775,1.0,2.0,3.0,3.0,7.0
4758,19.0,2.6842105263157894,1.4926721593968977,1.0,2.0,2.0,3.5,6.0
4759,22.0,2.8181818181818183,1.500360706990906,1.0,2.0,3.0,3.0,7.0
4760,23.0,4.434782608695652,2.232529893040664,1.0,3.0,5.0,6.0,9.0
4761,22.0,4.590909090909091,1.501081860941219,2.0,3.25,4.0,6.0,7.0
4762,23.0,3.782608695652174,1.8329440238224415,1.0,2.0,4.0,5.0,8.0
4763,19.0,2.210526315789474,1.1822270588653645,1.0,1.0,2.0,3.0,5.0
4764,19.0,1.8421052631578947,1.0145145470035761,1.0,1.0,2.0,2.0,5.0
4765,23.0,2.8260869565217392,1.6418441381303657,1.0,2.0,2.0,3.0,7.0
4766,22.0,1.9090909090909092,1.019294382875251,1.0,1.0,1.5,3.0,4.0
4767,23.0,2.8260869565217392,1.722898559590876,1.0,1.0,3.0,3.5,7.0
4768,19.0,2.3157894736842106,1.376494403223371,1.0,1.0,2.0,3.0,5.0
4769,20.0,2.1,0.9679060415469872,1.0,1.0,2.0,3.0,4.0
4770,22.0,1.7272727272727273,0.8270324564263992,1.0,1.0,1.5,2.0,3.0
4771,15.0,1.4666666666666666,0.7432233529572065,1.0,1.0,1.0,2.0,3.0
4772,14.0,1.5714285714285714,0.646206172658864,1.0,1.0,1.5,2.0,3.0
4773,11.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
4774,16.0,1.5625,0.6291528696058958,1.0,1.0,1.5,2.0,3.0
4775,14.0,1.5714285714285714,0.646206172658864,1.0,1.0,1.5,2.0,3.0
4776,19.0,1.8421052631578947,0.8983415518941832,1.0,1.0,2.0,3.0,3.0
4777,18.0,2.1666666666666665,1.0431851677040116,1.0,1.25,2.0,2.75,4.0
4778,22.0,2.227272727272727,0.7516216235148275,1.0,2.0,2.0,3.0,3.0
4779,23.0,3.608695652173913,1.4377738611789157,1.0,2.0,4.0,5.0,6.0
4780,22.0,3.4545454545454546,1.6540649128527984,1.0,2.25,3.0,4.0,8.0
4781,22.0,4.409090909090909,2.2394533965125314,1.0,3.0,4.0,5.75,9.0
4782,23.0,4.3478260869565215,2.497429508554271,1.0,2.5,4.0,6.0,9.0
4783,22.0,4.409090909090909,2.0391195791342542,1.0,3.0,5.0,6.0,8.0
4784,23.0,3.608695652173913,2.0167284586402126,1.0,2.0,3.0,5.0,8.0
4785,20.0,2.35,1.694418080515829,1.0,1.0,2.0,3.0,6.0
4786,21.0,2.8095238095238093,1.2891488517253396,1.0,2.0,3.0,4.0,5.0
4787,23.0,3.4347826086956523,2.312536721212557,1.0,2.0,3.0,4.0,9.0
4788,21.0,4.0,2.3021728866442674,1.0,2.0,4.0,5.0,9.0
4789,22.0,3.8636363636363638,2.2529442016520465,1.0,3.0,3.5,5.0,10.0
4790,23.0,3.6956521739130435,2.475971482591974,1.0,2.0,3.0,5.0,12.0
4791,20.0,2.75,1.8027756377319946,1.0,1.0,2.5,4.0,6.0
4792,22.0,2.590909090909091,1.3330627431056188,1.0,2.0,2.0,3.0,5.0
4793,20.0,3.2,1.7947291248483566,1.0,1.0,3.0,5.0,6.0
4794,20.0,3.35,2.0844032340469205,1.0,1.0,3.5,5.0,7.0
4795,17.0,2.235294117647059,1.251469724199605,1.0,1.0,2.0,3.0,4.0
4796,18.0,2.0555555555555554,0.937595311059234,1.0,1.0,2.0,3.0,4.0
4797,19.0,2.6315789473684212,1.382852378872881,1.0,2.0,2.0,3.0,7.0
4798,20.0,2.4,1.231174022502185,1.0,1.0,2.0,3.0,5.0
4799,23.0,2.391304347826087,1.4058038927888332,1.0,1.5,2.0,3.0,6.0
4800,18.0,1.9444444444444444,1.1617543641469046,1.0,1.0,1.5,3.0,5.0
4801,20.0,3.5,1.877848713148555,1.0,2.0,3.0,4.0,8.0
4802,22.0,2.909090909090909,1.6877454928053721,1.0,2.0,2.5,4.0,7.0
4803,23.0,4.217391304347826,1.999011613480532,1.0,3.0,4.0,6.0,7.0
4804,22.0,5.318181818181818,1.8869568253158469,2.0,4.0,5.0,7.0,10.0
4805,22.0,3.3636363636363638,1.9650628136199264,1.0,2.0,3.0,4.0,8.0
4806,23.0,3.652173913043478,1.6681153124565982,1.0,2.0,4.0,4.5,8.0
4807,19.0,4.2105263157894735,2.1493913187076177,1.0,3.0,4.0,5.0,10.0
4808,23.0,6.913043478260869,2.661391356521842,3.0,5.0,6.0,9.5,12.0
4809,22.0,3.5,2.0873770280289223,1.0,2.0,3.0,4.0,10.0
4810,23.0,4.521739130434782,2.293658554627822,1.0,2.5,5.0,6.0,8.0
4811,23.0,2.6956521739130435,1.6077873731169026,1.0,2.0,2.0,3.0,7.0
4812,22.0,3.090909090909091,2.180194200810275,1.0,2.0,2.0,4.0,9.0
4813,21.0,3.3333333333333335,1.7701224063135672,1.0,2.0,3.0,4.0,8.0
4814,23.0,3.130434782608696,1.866068980165304,1.0,2.0,3.0,4.0,8.0
4815,19.0,2.526315789473684,0.9642741111341261,1.0,2.0,2.0,3.0,4.0
4816,22.0,2.0,1.2724180205607036,1.0,1.0,2.0,2.0,5.0
4817,21.0,2.3333333333333335,1.1972189997378646,1.0,1.0,2.0,3.0,5.0
4818,22.0,3.0,1.7994708216848747,1.0,2.0,3.0,3.75,8.0
4819,23.0,3.260869565217391,1.5438261590885693,1.0,2.0,3.0,4.0,6.0
4820,21.0,4.285714285714286,2.7774602993176543,1.0,2.0,3.0,5.0,11.0
4821,23.0,2.652173913043478,1.6126966589641067,1.0,1.0,2.0,3.5,7.0
4822,22.0,2.727272727272727,2.004324329372873,1.0,1.25,2.0,3.0,9.0
4823,20.0,2.2,1.0052493799000692,1.0,1.75,2.0,3.0,5.0
4824,20.0,2.45,1.3168942730211068,1.0,1.75,2.0,3.0,6.0
4825,21.0,2.1904761904761907,1.327367606168224,1.0,1.0,2.0,3.0,5.0
4826,15.0,1.4,0.6324555320336759,1.0,1.0,1.0,2.0,3.0
4827,20.0,1.8,0.8335087534664907,1.0,1.0,2.0,2.0,4.0
4828,18.0,1.6111111111111112,0.6978023391872251,1.0,1.0,1.5,2.0,3.0
4829,18.0,1.9444444444444444,0.7253576985527026,1.0,1.25,2.0,2.0,3.0
4830,18.0,1.5555555555555556,0.783823376129674,1.0,1.0,1.0,2.0,3.0
4831,17.0,2.0,1.224744871391589,1.0,1.0,2.0,3.0,5.0
4832,18.0,2.111111111111111,0.9002541398626662,1.0,1.25,2.0,3.0,4.0
4833,17.0,2.0,1.118033988749895,1.0,1.0,2.0,2.0,4.0
4834,18.0,1.5555555555555556,0.7047921864945659,1.0,1.0,1.0,2.0,3.0
4835,18.0,2.0,0.9074852129730301,1.0,1.25,2.0,2.0,4.0
4836,18.0,1.5555555555555556,0.783823376129674,1.0,1.0,1.0,2.0,3.0
4837,16.0,2.125,0.806225774829855,1.0,2.0,2.0,2.25,4.0
4838,15.0,2.4,1.0555973258234952,1.0,2.0,2.0,3.0,4.0
4839,17.0,1.7058823529411764,0.9195587176978519,1.0,1.0,1.0,3.0,3.0
4840,15.0,2.4,1.4040757000349273,1.0,1.5,2.0,3.0,6.0
4841,21.0,1.8571428571428572,0.9636241116594315,1.0,1.0,2.0,3.0,4.0
4842,19.0,1.7894736842105263,0.9763280054720368,1.0,1.0,2.0,2.0,5.0
4843,17.0,2.4705882352941178,1.1788578719900635,1.0,2.0,2.0,3.0,5.0
4844,21.0,2.9523809523809526,1.4654757069358222,1.0,2.0,3.0,3.0,7.0
4845,22.0,2.772727272727273,1.3068252399583533,1.0,2.0,3.0,3.0,5.0
4846,22.0,2.8181818181818183,1.500360706990906,1.0,2.0,3.0,3.0,6.0
4847,22.0,2.5,1.371478173706159,1.0,2.0,2.0,3.0,7.0
4848,21.0,2.6666666666666665,1.591644851508443,1.0,1.0,2.0,4.0,6.0
4849,19.0,1.8421052631578947,1.4629938062729393,1.0,1.0,1.0,2.0,7.0
4850,17.0,2.588235294117647,1.2277430273377532,1.0,2.0,3.0,3.0,5.0
4851,17.0,1.8235294117647058,0.8089572082044157,1.0,1.0,2.0,2.0,3.0
4852,23.0,3.0434782608695654,1.8944478895773593,1.0,1.0,3.0,4.0,7.0
4853,20.0,2.9,1.774082416646034,1.0,1.0,3.0,4.0,7.0
4854,21.0,3.2857142857142856,1.7361698402764962,1.0,2.0,3.0,5.0,7.0
4855,21.0,4.380952380952381,2.1558337244831867,1.0,3.0,4.0,6.0,8.0
4856,20.0,3.25,2.2682012349227887,1.0,1.75,2.5,4.0,9.0
4857,20.0,3.5,2.013114894621608,1.0,2.0,3.0,4.25,8.0
4858,19.0,2.5789473684210527,1.304513083861144,1.0,1.5,2.0,4.0,5.0
4859,20.0,2.95,1.6375527311718612,1.0,2.0,2.5,4.0,7.0
4860,23.0,4.043478260869565,1.7959110341795184,1.0,3.0,4.0,5.5,7.0
4861,22.0,3.6363636363636362,1.6774542658006548,1.0,2.25,4.0,5.0,6.0
4862,22.0,4.409090909090909,2.575693913142463,1.0,3.0,4.0,5.0,11.0
4863,19.0,2.5789473684210527,1.4649910683718712,1.0,2.0,2.0,3.0,7.0
4864,21.0,2.5714285714285716,1.4687215042828428,1.0,1.0,2.0,4.0,5.0
4865,21.0,2.619047619047619,1.3955712262794213,1.0,2.0,3.0,3.0,7.0
4866,22.0,2.3636363636363638,1.1358007263790995,1.0,1.25,2.0,3.0,5.0
4867,21.0,2.6666666666666665,1.7416467303484175,1.0,2.0,2.0,3.0,8.0
4868,18.0,2.4444444444444446,1.2472191289246473,1.0,1.25,2.0,3.0,5.0
4869,19.0,2.3684210526315788,1.7387903303347119,1.0,1.0,2.0,3.0,7.0
4870,22.0,3.1363636363636362,1.7807289717965704,1.0,1.25,3.0,4.0,6.0
4871,20.0,2.85,1.8994459025837258,1.0,1.75,2.0,3.25,7.0
4872,17.0,2.5294117647058822,1.1788578719900635,1.0,2.0,2.0,3.0,5.0
4873,18.0,2.0555555555555554,0.8726040960806521,1.0,1.25,2.0,2.75,4.0
4874,19.0,2.473684210526316,1.6789024540730166,1.0,1.0,2.0,3.0,6.0
4875,19.0,1.6842105263157894,0.6710382982072027,1.0,1.0,2.0,2.0,3.0
4876,18.0,1.5555555555555556,0.7838233761296741,1.0,1.0,1.0,2.0,4.0
4877,18.0,1.9444444444444444,1.2113299556429322,1.0,1.0,1.5,2.75,5.0
4878,22.0,2.1363636363636362,1.0371873387954444,1.0,1.0,2.0,3.0,4.0
4879,22.0,3.3181818181818183,1.886956825315847,1.0,2.0,3.0,5.0,7.0
4880,23.0,5.391304347826087,2.658419394280995,2.0,3.5,5.0,7.0,14.0
4881,23.0,4.956521739130435,2.3832418881081296,1.0,3.0,4.0,7.0,10.0
4882,22.0,3.1363636363636362,2.007022303846803,1.0,2.0,2.5,4.0,9.0
4883,21.0,3.5714285714285716,2.038907270363922,1.0,2.0,3.0,5.0,9.0
4884,22.0,3.909090909090909,2.2658771224846097,1.0,2.0,4.0,5.75,8.0
4885,20.0,3.85,2.058998223459779,1.0,3.0,3.5,5.0,8.0
4886,20.0,5.85,2.6611236249690506,2.0,4.0,5.0,7.25,12.0
4887,21.0,4.0,2.7748873851023217,1.0,2.0,3.0,6.0,10.0
4888,23.0,3.260869565217391,1.7892962380969741,1.0,2.0,3.0,4.5,7.0
4889,21.0,4.476190476190476,2.8216847382201937,1.0,3.0,4.0,6.0,10.0
4890,21.0,5.0,3.5777087639996634,1.0,2.0,5.0,7.0,15.0
4891,22.0,4.2272727272727275,2.9750040925432946,1.0,2.25,4.0,5.0,12.0
4892,19.0,2.8947368421052633,1.629408101193166,1.0,2.0,2.0,4.0,6.0
4893,20.0,2.95,2.282081229238369,1.0,1.0,2.0,4.0,10.0
4894,19.0,2.526315789473684,1.5043795713638368,1.0,1.5,2.0,3.0,7.0
4895,20.0,2.0,1.2977713690461004,1.0,1.0,1.5,2.25,5.0
4896,18.0,2.111111111111111,1.078609610939221,1.0,1.0,2.0,3.0,5.0
4897,18.0,2.111111111111111,0.8323523637957304,1.0,2.0,2.0,2.75,4.0
4898,21.0,2.1904761904761907,0.9807674351775562,1.0,1.0,2.0,3.0,4.0
4899,20.0,2.2,1.105012502906165,1.0,1.0,2.0,3.0,4.0
4900,19.0,2.4210526315789473,1.261207070569223,1.0,2.0,2.0,3.0,6.0
4901,23.0,4.043478260869565,1.821045176154847,1.0,3.0,4.0,4.5,10.0
4902,23.0,3.9130434782608696,2.539023496583979,1.0,2.0,3.0,5.0,10.0
4903,23.0,4.3478260869565215,2.1660331495023533,1.0,3.0,4.0,5.5,9.0
4904,23.0,3.782608695652174,2.1523036651907828,1.0,2.0,4.0,5.0,9.0
4905,22.0,4.909090909090909,1.8748737331221845,1.0,4.0,5.0,6.0,9.0
4906,23.0,3.4347826086956523,1.6188123299764534,1.0,2.5,4.0,4.0,7.0
4907,21.0,2.9047619047619047,1.4800257398019097,1.0,2.0,3.0,4.0,6.0
4908,23.0,7.6521739130434785,4.365241799531779,1.0,3.5,8.0,11.5,14.0
4909,23.0,4.3478260869565215,2.917170105243248,1.0,1.5,4.0,6.5,11.0
4910,22.0,3.9545454545454546,1.5576928215816255,1.0,3.25,4.0,5.0,8.0
4911,23.0,3.391304347826087,1.4058038927888332,1.0,3.0,3.0,4.0,7.0
4912,21.0,3.0,1.8973665961010275,1.0,2.0,3.0,4.0,8.0
4913,21.0,2.619047619047619,1.7168631417847633,1.0,1.0,2.0,3.0,8.0
4914,22.0,3.409090909090909,1.7364191645888716,1.0,2.0,3.0,4.75,6.0
4915,21.0,3.1904761904761907,2.0885173597326796,1.0,1.0,3.0,5.0,7.0
4916,21.0,3.4761904761904763,1.9395630337539334,1.0,2.0,3.0,4.0,8.0
4917,21.0,3.2857142857142856,1.707127913861675,1.0,2.0,3.0,4.0,7.0
4918,20.0,4.15,2.412140346794021,1.0,2.0,3.5,5.0,10.0
4919,22.0,2.727272727272727,1.931735419668473,1.0,1.0,2.0,4.0,7.0
4920,22.0,2.909090909090909,1.6008655667389946,1.0,2.0,2.5,4.0,6.0
4921,22.0,2.8181818181818183,1.4019158196439492,1.0,2.0,2.0,3.75,7.0
4922,21.0,3.4285714285714284,1.5023790657297034,1.0,2.0,4.0,4.0,6.0
4923,21.0,2.2857142857142856,1.2705454396776663,1.0,1.0,2.0,3.0,5.0
4924,19.0,2.0,1.0540925533894598,1.0,1.0,2.0,2.5,5.0
4925,21.0,1.8095238095238095,0.8135752957807667,1.0,1.0,2.0,2.0,3.0
4926,21.0,1.4285714285714286,0.8701395618766322,1.0,1.0,1.0,1.0,4.0
4927,19.0,1.5263157894736843,0.6966922684794661,1.0,1.0,1.0,2.0,3.0
4928,19.0,1.736842105263158,0.9911892555667041,1.0,1.0,2.0,2.0,5.0
4929,17.0,1.9411764705882353,1.1974237050483691,1.0,1.0,2.0,2.0,5.0
4930,17.0,1.2941176470588236,0.5878675320972555,1.0,1.0,1.0,1.0,3.0
4931,19.0,1.7894736842105263,0.9176629354822471,1.0,1.0,2.0,2.0,4.0
4932,21.0,2.0,0.8944271909999159,1.0,1.0,2.0,3.0,4.0
4933,18.0,1.7777777777777777,0.8782037520219096,1.0,1.0,2.0,2.0,4.0
4934,15.0,1.8666666666666667,1.1872336794093274,1.0,1.0,1.0,3.0,4.0
4935,19.0,2.0526315789473686,1.0787690624311024,1.0,1.0,2.0,3.0,5.0
4936,19.0,1.631578947368421,0.8950807732508137,1.0,1.0,1.0,2.0,4.0
4937,19.0,1.5789473684210527,0.837707816583391,1.0,1.0,1.0,2.0,3.0
4938,17.0,1.7647058823529411,0.9034248560828043,1.0,1.0,2.0,2.0,4.0
4939,22.0,2.1818181818181817,1.0970247050377686,1.0,1.25,2.0,2.75,5.0
4940,18.0,1.7777777777777777,0.7320844981409597,1.0,1.0,2.0,2.0,3.0
4941,22.0,1.9090909090909092,1.3769908845391448,1.0,1.0,1.0,2.75,6.0
4942,21.0,2.5714285714285716,1.0757057484009542,1.0,2.0,2.0,3.0,5.0
4943,22.0,2.3181818181818183,1.2105238392398416,1.0,1.25,2.0,3.0,5.0
4944,18.0,1.6666666666666667,0.7669649888473704,1.0,1.0,1.5,2.0,3.0
4945,20.0,1.8,1.0052493799000692,1.0,1.0,1.5,2.0,4.0
4946,21.0,2.2857142857142856,1.3093073414159544,1.0,1.0,2.0,3.0,5.0
4947,22.0,3.6363636363636362,2.49848438906955,1.0,2.0,3.0,5.5,9.0
4948,23.0,3.5217391304347827,1.9741411301072238,1.0,2.0,3.0,5.0,8.0
4949,21.0,2.2857142857142856,1.1892374507581378,1.0,2.0,2.0,3.0,5.0
4950,21.0,2.0476190476190474,1.0712698295103094,1.0,1.0,2.0,3.0,4.0
4951,16.0,1.625,0.7187952884282609,1.0,1.0,1.5,2.0,3.0
4952,22.0,2.727272727272727,1.5486343655842065,1.0,1.25,2.5,3.75,6.0
4953,22.0,2.3181818181818183,1.4924050144892729,1.0,1.0,1.5,3.75,5.0
4954,20.0,3.1,1.6511558949637932,1.0,2.0,2.5,4.25,6.0
4955,23.0,3.0,1.5954480704349312,1.0,2.0,3.0,4.0,6.0
4956,21.0,3.619047619047619,2.334013506306047,1.0,2.0,3.0,6.0,9.0
4957,22.0,3.5454545454545454,2.7382175767888675,1.0,1.0,3.0,5.0,9.0
4958,23.0,4.3478260869565215,2.1236481400940463,1.0,2.5,4.0,6.0,9.0
4959,22.0,5.2272727272727275,2.287269492561323,2.0,3.25,5.5,6.75,10.0
4960,22.0,5.318181818181818,2.9501632503072104,2.0,2.0,5.5,7.0,11.0
4961,23.0,4.869565217391305,2.4178192245020176,1.0,3.0,5.0,6.0,11.0
4962,22.0,4.090909090909091,2.723951802054034,1.0,2.0,3.5,5.75,9.0
4963,22.0,4.2272727272727275,2.827278991098419,1.0,2.0,4.0,5.0,10.0
4964,22.0,3.1818181818181817,1.5927324121761748,1.0,2.0,3.0,4.0,7.0
4965,19.0,2.736842105263158,1.4469164631940532,1.0,2.0,2.0,4.0,6.0
4966,19.0,2.0,0.9428090415820634,1.0,1.0,2.0,3.0,4.0
4967,19.0,2.4210526315789473,1.3870748387117164,1.0,1.0,2.0,4.0,5.0
4968,20.0,2.5,1.1470786693528088,1.0,1.75,3.0,3.0,5.0
4969,18.0,2.1666666666666665,0.8574929257125442,1.0,1.25,2.0,3.0,3.0
4970,21.0,3.5238095238095237,2.182178902359924,1.0,2.0,3.0,4.0,9.0
4971,22.0,2.727272727272727,1.6670995108933298,1.0,2.0,3.0,3.0,8.0
4972,20.0,2.65,1.2258187382102497,1.0,2.0,2.5,4.0,5.0
4973,21.0,2.8095238095238093,1.3273676061682242,1.0,2.0,3.0,4.0,5.0
4974,18.0,1.4444444444444444,0.5113099925649136,1.0,1.0,1.0,2.0,2.0
4975,17.0,1.6470588235294117,0.8617697249402124,1.0,1.0,1.0,2.0,4.0
4976,17.0,1.411764705882353,0.6183469424008423,1.0,1.0,1.0,2.0,3.0
4977,19.0,1.8421052631578947,0.9581903020646579,1.0,1.0,2.0,2.0,4.0
4978,20.0,2.05,1.3562719801759993,1.0,1.0,2.0,2.25,6.0
4979,21.0,4.0476190476190474,1.4654757069358222,2.0,3.0,4.0,5.0,7.0
4980,23.0,3.130434782608696,1.4555332614196126,1.0,2.0,3.0,4.0,7.0
4981,22.0,3.5454545454545454,1.5954480704349312,1.0,3.0,3.0,5.0,6.0
4982,18.0,4.388888888888889,1.8515141304249878,2.0,3.25,4.0,5.0,8.0
4983,23.0,3.347826086956522,1.9910868583440444,1.0,2.0,3.0,5.0,8.0
4984,23.0,3.782608695652174,1.9058885243354808,1.0,2.0,4.0,5.0,8.0
4985,23.0,2.782608695652174,1.3802674885401558,1.0,2.0,3.0,4.0,5.0
4986,21.0,4.523809523809524,2.6195237662416355,1.0,3.0,4.0,5.0,12.0
4987,23.0,3.1739130434782608,2.4799591989503575,1.0,1.0,2.0,4.5,9.0
4988,22.0,3.590909090909091,2.519619980966346,1.0,2.0,3.0,5.0,10.0
4989,21.0,4.428571428571429,3.3848401523768974,1.0,2.0,3.0,7.0,14.0
4990,19.0,5.947368421052632,4.088923849329312,1.0,4.0,5.0,7.0,18.0
4991,22.0,6.2727272727272725,4.409749136389443,1.0,3.0,4.5,9.75,17.0
4992,21.0,3.7142857142857144,2.8834503141697643,1.0,1.0,3.0,6.0,10.0
4993,18.0,1.7777777777777777,0.8782037520219095,1.0,1.0,1.5,2.75,3.0
4994,20.0,2.3,0.9233805168766387,1.0,2.0,2.0,3.0,4.0
4995,22.0,1.8636363636363635,0.9902118361842988,1.0,1.0,1.5,3.0,4.0
4996,20.0,2.45,1.6050905860647504,1.0,1.0,2.0,3.25,6.0
4997,21.0,2.4285714285714284,1.398979219696582,1.0,1.0,2.0,3.0,5.0
4998,21.0,2.0476190476190474,1.1608699529314417,1.0,1.0,2.0,3.0,5.0
4999,18.0,2.7222222222222223,1.274434386908933,1.0,1.25,3.0,3.75,5.0
5000,22.0,2.409090909090909,1.532476704059428,1.0,1.0,2.0,3.0,7.0
5001,23.0,4.826086956521739,2.5343490093485097,2.0,3.0,4.0,6.0,12.0
5002,23.0,3.0434782608695654,1.6645572949412981,1.0,1.5,3.0,4.0,6.0
5003,23.0,7.043478260869565,3.7108962513309764,1.0,4.0,7.0,9.5,13.0
5004,23.0,6.782608695652174,3.7774031693158348,1.0,4.0,6.0,9.5,14.0
5005,23.0,4.869565217391305,2.05170323536517,1.0,3.5,5.0,6.5,8.0
5006,23.0,4.608695652173913,2.230758746476238,1.0,3.0,4.0,6.0,9.0
5007,23.0,4.0,2.174229226018436,1.0,3.0,4.0,5.0,9.0
5008,20.0,2.95,1.700619082322051,1.0,2.0,3.0,3.25,7.0
5009,23.0,2.869565217391304,2.159636918686416,1.0,1.0,2.0,3.5,10.0
5010,23.0,2.869565217391304,1.7400195355770358,1.0,2.0,3.0,3.5,8.0
5011,21.0,2.6666666666666665,1.3165611772087669,1.0,2.0,3.0,3.0,7.0
5012,20.0,3.1,1.4473205733717958,1.0,2.0,3.0,4.0,7.0
5013,20.0,3.75,2.2213082915965963,1.0,2.0,3.0,5.0,9.0
5014,22.0,2.9545454545454546,1.675517623708956,1.0,1.0,3.0,4.0,6.0
5015,22.0,3.727272727272727,2.027943320843586,1.0,2.0,3.0,5.0,8.0
5016,21.0,2.4761904761904763,1.2497618820818477,1.0,2.0,2.0,4.0,5.0
5017,21.0,3.3333333333333335,1.9578900207451213,1.0,2.0,3.0,4.0,8.0
5018,21.0,2.9523809523809526,1.395571226279421,1.0,2.0,3.0,4.0,6.0
5019,19.0,2.8947368421052633,1.4100723717480785,1.0,1.5,3.0,4.0,5.0
5020,22.0,2.3636363636363638,1.4653279998642446,1.0,1.0,2.0,3.0,6.0
5021,18.0,2.7222222222222223,1.8408935028645437,1.0,2.0,2.5,3.0,9.0
5022,21.0,2.857142857142857,1.3522468075656264,1.0,2.0,3.0,4.0,7.0
5023,19.0,1.6842105263157894,0.7492686492653552,1.0,1.0,2.0,2.0,3.0
5024,18.0,2.0555555555555554,0.8726040960806521,1.0,1.25,2.0,2.75,4.0
5025,21.0,2.9047619047619047,0.9436504599035549,1.0,2.0,3.0,3.0,5.0
5026,21.0,2.1904761904761907,1.1670067531530235,1.0,1.0,2.0,3.0,4.0
5027,16.0,2.0625,1.3400870618483463,1.0,1.0,1.5,3.0,5.0
5028,18.0,1.5555555555555556,0.7047921864945659,1.0,1.0,1.0,2.0,3.0
5029,20.0,1.75,0.7863975156570492,1.0,1.0,2.0,2.0,3.0
5030,22.0,1.3636363636363635,0.4923659639173309,1.0,1.0,1.0,2.0,2.0
5031,20.0,2.25,1.292692009559488,1.0,1.75,2.0,2.25,6.0
5032,17.0,1.7647058823529411,1.0325582165612919,1.0,1.0,1.0,2.0,4.0
5033,19.0,1.736842105263158,0.9911892555667042,1.0,1.0,1.0,2.5,4.0
5034,18.0,1.7777777777777777,0.9428090415820634,1.0,1.0,1.5,2.0,4.0
5035,18.0,1.7777777777777777,0.7320844981409597,1.0,1.0,2.0,2.0,3.0
5036,22.0,1.6363636363636365,0.7895420339517226,1.0,1.0,1.5,2.0,4.0
5037,21.0,1.9047619047619047,0.8309489698388166,1.0,1.0,2.0,2.0,4.0
5038,13.0,1.8461538461538463,0.6887372317211946,1.0,1.0,2.0,2.0,3.0
5039,20.0,2.5,1.2354415362426845,1.0,1.75,2.5,3.0,5.0
5040,19.0,1.8421052631578947,0.7647191129018727,1.0,1.0,2.0,2.0,3.0
5041,16.0,2.4375,1.2632629707758134,1.0,1.0,2.5,3.0,5.0
5042,14.0,1.6428571428571428,1.15072838853303,1.0,1.0,1.0,2.0,5.0
5043,21.0,2.142857142857143,1.01418510567422,1.0,1.0,2.0,3.0,4.0
5044,20.0,1.4,0.6805570473787207,1.0,1.0,1.0,2.0,3.0
5045,20.0,2.45,1.5381123085406379,1.0,1.0,2.5,3.0,7.0
5046,19.0,3.0,1.7638342073763937,1.0,2.0,3.0,4.0,7.0
5047,20.0,2.8,1.2396943596157715,1.0,2.0,3.0,4.0,5.0
5048,20.0,2.05,1.5035046776746235,1.0,1.0,1.5,3.0,7.0
